b'id',b'handle',b'message',b'location',b'polarity'
,,,,
b'4154',b'dareosinuga007',b'@Akinjoshua2017 The only thing you can do now is to become an online Almajiri',"b'Lagos, Nigeria'",0
,,,,
b'4155',b'OminetPictures',"b""@Iam_adeogun @TheNationNews @NGRPresident @MBuhari @PoliceNG @APCNigeria @nassnigeria @NCDCgov Just take a cue from Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9. They threw all caution away same as Nigeria government is doing right now. What's the out come now? Remember @NCDCgov only have 5 labs. \xf0\x9f\xa4\x94 A stitch in time saves nine. A locked down nation is far better than a dead nation.""",b'Abuja Nigeria',0
,,,,
b'4156',b'PNanfam',b'@momma_first @AMJ2227 @beauty2streetz No mind in stupid ass....it\xe2\x80\x99s to inspire them so called hypocritical Christians and religious leaders to follow in the same steps and also people to donate and support her.',"b'Obuasi, Ghana'",0
,,,,
b'4157',b'morgan112792',"b'@royzkingin Yes they do that because they need to survive, if they don\xe2\x80\x99t go out they are dead anyway because so many Nigerians live from hand to mouth. Nigeria May have the highest number of carriers and dead infected patients!'",b'',0
,,,,
b'4158',b'Qing_faruq',"b'@Ahmedkagara @renoomokri @MBuhari Imagine Nigeria was Italy at the moment, more 5 million would have bn dead and u are here saying rubbish...'","b'Kaduna, Nigeria'",0
,,,,
b'4159',b'abdusamir',"b""@HitStoner1 @tamashbeen_ @OpusOfAli We're tolerant we have been always, rememeber when Salahuddin conquered Jerusalem he did not kill Christians or Jews but gave them access to their holy sites, compared to what christian knights did they killed all the Muslims and Jews in the land.""",b'All over',0
,,,,
b'4160',b'arne_hides',b'@TobysTrails Amazing thought process 11/10',b'',0
,,,,
b'4161',b'Edd_iiiiiiiiiii',b'@Kolamide_ @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Hw many years do u think dey will use to build d facilities \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 d whole country would have been dead b4 dey finish building it',b'Enugu/Ilorin',0
,,,,
b'4162',b'sarnchos',b'Students are pouring into Lagos from all over Nigeria right now\n\nTransport costs have spiked.\n\nSocial distancing is dead.\n\nAnyone carrying...... in any vehicle will distribute evenly to every passenger\n\n\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xf0\x9f\x98\xae\xf0\x9f\x98\x94',"b'Ibadan, Nigeria'",0
,,,,
b'4163',b'btc_zone',"b""Nigerian police, Delta state command is abducting and killing IPOB members, we're putting the world on notice. Free #johnchukwuma #sundayashaka #Colincenwuba #ikechukwuNwaodo #ogodoMonday @polieng @realDonaldTrump @secpompeo @AmnestyIntl @Natanyahu @ipobosisiomalga""",b'',0
,,,,
b'4164',b'nairaland',b'Covid-19: Suleiman Achimugu Is The First Patient To Die In Nigeria https://t.co/8l5iUzCOxT',b'Nigeria',0
,,,,
b'4165',b'thenym_ph',"b'Imagine one of those almajiri kids, Yaba/Idumota/Eko traders or conductors in Lagos touching you now.'","b'Lagos, Nigeria'",0
,,,,
b'4166',b'Onyebuchukwu042',"b'This is IPOB coordinator in Delta State John Chukwuma abducted by #Nigeria DSS and Police with the assistance of Ifeanyi Okowa, he must be released because he committed no crime known to the law.\n@Amaka_Ekwo \n@MaziNnamdiKanu \n@NkirukaNistoran \n@EmekaGift \n@realDonaldTr https://t.co/Fw8T9kIiDa'",b'Port Harcourt',0
,,,,
b'4167',b'GidadoYS',b'BREAKING: COVID-19: One dead as cases in Nigeria rise to 35\n\nRead more at: https://t.co/y43PWAkv9F https://t.co/U24DSjtrjO',b'Anywhere',0
,,,,
b'4168',b'tope414',b'@ayinde_uba @NCDCgov You lack education. Almajiri.',b'',1
,,,,
b'4169',b'DapoAdediran',"b""I pray it doesn't get to this level in Nigeria, if it does...we may be talking of a million person dead....God, please heal our land. https://t.co/aCJlg2B2Er""",b'Far and Wide...All over',0
,,,,
b'4170',b'lioncouture',b'My guy hear news say one person has been confirmed dead with COVID19 nigga call me say so dz thing dey Nigeria truly \xf0\x9f\x98\xb7ehn GOD \xf0\x9f\xa5\xb1',b'Right behind yah',0
,,,,
b'4171',b'glitzleo',"b'@NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Are you guys giving us the real statistics? Previously you stated "" Total Confirmed Cases : 35, Active Cases: 33, Discharged : 2 and New cases : 5 "". Later on no new case was reported with total confirmed cases of 36 with 1 dead.'","b'Owerri,Nigeria'",0
,,,,
b'4172',b'princekess',"b""@renoomokri You must have the Budget since you know how much he spent on renovation, phone calls and furnishing. Please check what he spent on feeding? There you might see how much he spent on Almajiri's. Better still send us the document let's read it for ourselves.""",b'Port Harcourt',0
,,,,
b'4173',b'KingsleySmart17',"b'@Amaka_Ekwo @NGRPresident @WHO @AmnestyNigeria @StateDept We need this in biafra land... IPOB should try and provide this in biafra land, God bless IPOB https://t.co/kTFHWYC73c'",b'',0
,,,,
b'4174',b'MoraOgo',b'@NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Double wahala for dead body',"b'Port Harcourt, Nigeria'",0
,,,,
b'4175',b'JOHNYWHITEANGEL',b'@Ooniofkatsina @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch it means 1 new person is confirmed and one previously confirmed person is dead.',b'Lagos Nigeria',0
,,,,
b'4176',b'sevi_chukx',"b""rumor has it that there's one case of covid-19 in Ilorin...pray for Nigeria and knew person dead @covid-19""",b'lagos',0
,,,,
b'4177',b'KingsleySmart17',b'@MaziNnamdiKanu can IPOB give us this sir... I think we should try provide this in biafra land. God bless IPOB https://t.co/uGrE8hkEx1',b'',0
,,,,
b'4178',b'simply_usman',"b'@Ade_Nurayn @momudee Till they start seeing people dropping dead on the streets like we saw in Wuhan, they will keep playing.\n\nThe elite in Nigeria are the most irresponsible bunch ever.'","b'\xc3\x9cT: 9.0840807,7.4664134'",0
,,,,
b'4179',b'emmanuelnnana',b'Can @NIGERIA \xf0\x9f\x87\xb3\xf0\x9f\x87\xac be lock down right now that we have recorded first dead as a result of @COVID19? \nWe must not wait until the number runs into hundreds. \nCan we restrict movements and gathering of large number of people?\nWe are not good in terms of data gathering or documentation.',b'',0
,,,,
b'4180',b'Yasoooooooooh',"b'Damn first #Convid_19 dead has been recorded in Nigeria. Stay at home, take all necessary precaution and keep praying.'","b'Zaria, Nigeria'",0
,,,,
b'4181',b'pboy_ng',b'First dead case registered in Nigeria today. Please stay at home covid19 is real. #COVID\xe3\x83\xbc19 #CoronavirusPandemic #StayHome #staysafe #CoronaVirusUpdate',b'Nigeria',0
,,,,
b'4182',b'OkahEwahEdede',"b'@cmonionline I detest IPOB funny enough. Anyway, moving away from that infantile attempt at strawmanship, it is a know trend that Killer Fulani herdsmen mostly target people from other tribes. They destroy farmlands that belongs to other tribe. Truth is truth.'","b'Aso Drive, Abuja'",0
,,,,
b'4183',b'thebusyoracle',"b'#Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac does not have the capacity to handle this #COVID19 #CoronavirusPandemic , prevention is all we can rely on.\n\n1 dead, 30+ infected \xf0\x9f\xa4\x92\xf0\x9f\xa4\x92\xf0\x9f\xa4\x92\n#stayhome #disinfect #stopthespread #dontbesilly\n#coronavirus #COVIDIOTS'",b'Lasgidi. State of mind!',0
,,,,
b'4184',b'pboy_ng',b'@RMufc20 first dead case registered in Nigeria today',b'Nigeria',0
,,,,
b'4185',b'Xetame',b'This is the kind of the inhumane treatments #IPOB members are passing through in Delta State through the hands of fulani state police commissioner #FreejohnChukwuma  @MaziNnamdiKanu @IpobosisiomaLga @PoliceNG @StateDept @realDonaldTrump @SecPompeo @amnestyintl @UNHumanRights https://t.co/Q3gHNMNR1l',b'Aba',0
,,,,
b'4186',b'paulellingstad',"b""not being cute.... local AND national leaders play vital role in  tougher message to so many you arne't listening. Ditch diplomacy. Tougher talk and action essential to #stopcovid\ncc. @colleranmolloy, @joecareytd, @CathalCroweTD, @VioletWynne, @MmcNamara_Clare, @ClareCoCo https://t.co/j5HtAvYwL2""",b'\xf0\x9f\x8c\x8efocus \xf0\x9f\x87\xae\xf0\x9f\x87\xaahome SoDak blood',0
,,,,
b'4187',b'Biafrason9',b'British government this EVIL you people are using fulani herdsmen to do in Nigeria killing innocent people God is about to visit you people in a different way with this corona virus https://t.co/wi3Mycknry',b'',0
,,,,
b'4188',b'KickOffMagazine',b'Nigeria international striker Ifeanyi George and Enugu Rangers teammate Emmanuel Ogbu have both been confirmed dead after a tragic car crash in Abudu.\n\nFull story: https://t.co/d5qyiIWI7O https://t.co/v2qltZvGUm',b'South Africa',0
,,,,
b'4189',b'UmuodeZone',b'This is the kind of the inhumane treatments #IPOB members are passing through in Delta State through the hands of fulani state police commissioner #FreejohnChukwuma  @MaziNnamdiKanu @IpobosisiomaLga @PoliceNG @StateDept @realDonaldTrump @SecPompeo @amnestyintl @UNHumanRights https://t.co/PuJwwJLcPY',b'Aba',0
,,,,
b'4190',b'successboy20',b'One dead recorded in Nigeria of  #CoronaVirusNigeria',"b'Lagos, Nigeria'",0
,,,,
b'4191',b'cmonionline',b'@OkahEwahEdede Lol another vacuos IPOB narrative..crime has no tribe but u can never get that into ur head can u?',b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xae\xf0\x9f\x87\xaa',0
,,,,
b'4192',b'thenewsdigestng',b'BREAKING: COVID-19: One dead as cases in Nigeria rise to 35 https://t.co/CD0UAYIlNe https://t.co/NBKeSU1ZUT',"b'Abuja, Nigeria'",0
,,,,
b'4193',b'SirAkinAkinleye',"b'Former MD of PPM Suleiman Achimugu has been reported dead from the #CoronaVirusNigeria, he died in Gwagwalada teaching hospital today at 2am, First death in Nigeria!\n\n@NCDCgov \n@BBCWorld \n#CoronaVirusInNigeria'","b'Abuja, Nigeria'",0
,,,,
b'4194',b'UncleCc23',"b'@theonlyofficia4 @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Stop misleading the public. Someone is already dead, Stop making it seem as if God failed to protect him.'",b'',0
,,,,
b'4195',b'lastautobot1',"b'3 people ARE DEAD because of YOU @realDonaldTrump! Dead because you cannot help but throw out baseless theories and lies. And @jaketapper please report on this live. Report how our ""President"" was instrumental in 3 human lives being snuffed out. \nhttps://t.co/4jmJVCvDSU'",b'Indiana',0
,,,,
b'4196',b'esquire_boxipo',b'@Bankulli2 @BusinessDayNg @Dr_Okiti @OdinakaAnudu @patrick_atuanya @loladeakinmurel @chukseoluigbo @fenbaya @FrankEleanya @kemi_ajumobi @Asukwoeb @izik208 V.I!!!! Too dead I no longer stay there \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82. But back to the crux of the matter?  How will Nigerians get the relief materials if cargo planes don\xe2\x80\x99t land in Nigeria? Educate me please',"b'Victoria Island, Nigeria'",0
,,,,
b'4197',b'Laykinz',b'@Fabulous_Mike @CryptoWilfred @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch What are you saying now? Why are you this dumb? Will they lie about someone being dead too?',b'',0
,,,,
b'4198',b'RingBearer14',"b'@NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Very sad, RIP to the dead'",b'Nigeria',0
,,,,
b'4199',b'Dadidara2',"b""@Donteewrites @MrOdanz As long as it's not relating to Buhari, it will be fake news to you.""",b'',0
,,,,
b'4200',b'Biafrason9',b'This is the fulani police man who is in charge of IPOB disappearance In Delta state and killing them https://t.co/RgCTeCszg1',b'',0
,,,,
b'4201',b'TobennaIgweonu',b'One thing that is interesting about this #COVID19 virus is the fact that all those people that ruined healthcare in Nigeria are stuck here with us!\n\nNo where to escape to. No foreign medical trip! We are all in this together.\n\nRIP to the dead. \n\n#COVID19NIGERIA',b'Lagos ',0
,,,,
b'4202',b'johnjonijnajan',b'@Dhiraj95369839 @PMOIndia @AmitShah You kill Christians',"b'Lisbon, Portugal'",0
,,,,
b'4203',b'Steadi_lady',"b'Now that one person is dead from Coronavirus in Nigeria, I hope you people will take it serious now.'",b'',0
,,,,
b'4204',b'ChigozieKenndy2',"b'Condolences to Mazi George Onyeibe,#IPOB #African Representative In #Biafraland,on the loss of his younger brother,Mazi Onyeka Louis Onyeibe in India recently. May his soul rest in peace,Iseeee. #BiafraRestoration #SelfDetermination https://t.co/62x4AvfEQJ'",b'Biafra ',0
,,,,
b'4205',b'OptimumTimesnow',"b'Coronavirus Cases In Nigeria Increased To 35, One Dead https://t.co/2MAL9EVGLd https://t.co/VkBMhmX9al'",b'Lagos',0
,,,,
b'4206',b'WalterPerebode',b'@daddyy_yo @tundeOLAHtunde @theonlyofficia4 @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Lol... Dead this narrative and do what is required of you!',"b'PH now, London Later\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbf'",0
,,,,
b'4207',b'Benjay201',"b'@AishaYesufu You need to take a break. The more you despise @MBuhari, the more your ""flaws"" get exposed in every level.\nTake a look at this fake report you jumped on without verification or second thought all for the scorn you have against the person of Buhari.\nSmh \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \nhttps://t.co/EsLUhCikls'",b'Nigeria',0
,,,,
b'4208',b'DEagleOnline',b'Breaking: Coronavirus: One dead as cases in Nigeria rise to 35 - https://t.co/dTsgzXyJMW',b'Nigeria',0
,,,,
b'4209',b'Itz_Sugarboi',"b'Do you know what would kill faster than Coloma birus Aka Coro, Rona, uncle Coco?\n*BAD NETWORK\n*NEPA\n*FUEL SCARCITY\n*BEING BROKE\n\nNigeria go just be like dead country ni'",b'',0
,,,,
b'4210',b'Sirk_AAA',"b'Just In: Nigeria records 1st death case of the Coronavirus. Number of Coronavirus cases now 35.  32 active, 2 discharged, 1 dead. https://t.co/QbhAZMu8fB'","b'Abuja, Nigeria'",0
,,,,
b'4211',b'Bina_C2',"b""Nigeria record it's first death of #COVID19.\nA 67 year old male who returned from medical treatment in UK.\n\nHe had medical conditions, multiple myeloma &amp; diabetes &amp; was undergoing chemotherapy. \n\nRIP to the dead""","b'Abuja,  Nigeria'",0
,,,,
b'4212',b'AfolabiAdedoyin',"b'The government tries to criminalize Fake News those know it all Twitter folks wailed seeing it as Buhari and the cabal trying stifle the press now some randy dude amongst spread news WhatsApp you want him arrested and prosecuted, what happens your ao called freedom of expression.'","b'Lagos, Nigeria'",0
,,,,
b'4213',b'Babanasidi01',b'#COVID19 \nImagine the #Almajiri in their own environment? This is the perfect time to send all of the children back home to their parents before it gets too late. \n#SpeakUp against #Almajiri',"b'Abuja, Nigeria. '",0
,,,,
b'4214',b'Aleeyu_augi',b'@NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch Where are all those saying its a scam?\n#RIP to the dead',b'',0
,,,,
b'4215',b'val14val',b'@NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @DrEOEhanire @ProfAkinAbayomi @LSMOH @WHONigeria @USCDCNIGERIA @EpidAlert @nighealthwatch 36 confirmed cases 1 dead.  This is not looking good at all. #COVID\xe3\x83\xbc19 #COVID2019 #coronavirusnigeria #CoronavirusOutbreak',b'Lagos Nigeria',0
,,,,
b'4216',b'NigeriainfoFM',b'BREAKING: One Feared Dead in Nigeria from #COVID19 \n\nhttps://t.co/yH3BOVULat',b'Lagos',0
,,,,
b'4217',b'arnehess',b'@stephanschmidt @MarcusCJung @kmk2108 @LCHartmann @OliverGnther @Eisenfrass @Muench1976 @Marv2punkt0 @FranziskaNaja @KleinePfeife @Zambrine5 @SGE_Papa @tschueller61 @Patrick_Kunkel @DrAndreasNick @nouripour @SDittl @DerMalteDuerr @Marius_Raabe @sebastianmaiss @Sportrecht_Dus @katzung_1980 @ITRechtler @Wortpiratin @fanhausmainz Name 4 football players who have meant a lot in your life and name four people to do the same:\n\nArne Larsen \xc3\x98kland\nOliver Reck\nRudi V\xc3\xb6ller\nKarl-Heinz Rummenigge\n\n@pManderfeld @theMetrode @CRexfort @frischkopp',b'A Hesse in MUC and CGN & DUS',0
,,,,
b'4218',b'mkaziz01',"b'@aishambuhari Have you made provision for our almajiri, labourer, drivers that rely on daily income.'","b'Gombe, Nigeria'",0
,,,,
b'4219',b'charka55',b'@Scavino45 @realDonaldTrump @POTUS This is opposite of what we have in Nigeria audio or clone president',b'',0
,,,,
b'4220',b'TheBiafraStar',b'New post (Biafra:IPOB Rallies In Egberu-Ndoki Rivers State(See Video)) has been published on The Biafra Star - https://t.co/qJV7ziuif6 https://t.co/1mIz50gjCV',b'',0
,,,,
b'4221',b'Steadi_lady',"b'This is how they were hiding Yaradua that time too.\nSneak him in and out of the airport middle of the night.\nHe don tey wey Nigeria don dey get Dead President, Buhari own no surprise me.'",b'',0
,,,,
b'4222',b'white_mosco',b'@officialEFCC The blind folded low brain so call Nigeria will never see nothing wrong with this one sided evil committed by Abba Kyari.. He package an illiterate Impostor from Sudan to sale to the lousy low brains Nigerians.. Abba Kyari is the one Ruling the zoo call Nigeria..',b'',1
,,,,
b'4223',b'AdexllinhoA',"b""Baba muhammadubuhari you know Nigeria people no dey hear word  I think we have Lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81 in our zoo also..... We know Nigeria is a very big continent  because I can't say it's country........ We are countries but\xe2\x80\xa6 https://t.co/syGJjZHCNT""",b'',0
,,,,
b'4224',b'elbabsy',"b'@SaniGani_ @bayucivil1 Bro, the Report of him going for Jummat is what I asked if he is sure of what he tweeted, And even if it is Yusuf Buhari I would ask him same question; I hate to peddle fake news or support the spread of fake news by any means neccessary.'",b'Eldorado ',0
,,,,
b'4225',b'chukydyk2',"b""@pilotphaith We're already fucked. Just one almajiri and it's over""",b'',0
,,,,
b'4226',b'morgan112792',b'Nigeria May have the highest numbers of carriers and dead patients of the #COVID\xe3\x83\xbc19 virus because they were late with their decisions on the prevention majors.',b'',0
,,,,
b'4227',b'MMPconnection',"b""#cannabiscommunity #cannabis #marijuana -https://t.co/v8pv7kMqz5\n\nFollowing the IPO Index's sharpest drop ever recorded, one cannabis SPAC is keeping the IPO market alive, expected to raise $150 million in the week ahead. Social Capital's latest SPACs (IPOB.U, ...""",b'',0
,,,,
b'4228',b'page36news',"b""First Lady, @aishambuhari, Puts Politics Aside, Sympathises With @Atiku, Over His Son's Infection With The #Coronavirus - Page 36 - Reducing fake news in Nigeria https://t.co/1kx61GuULL #COVID\xe3\x83\xbc19""",b'Nigeria',0
,,,,
b'4229',b'Olusegunoba',"b'@realFFK after your tweet on ""Buhari Jubril"" , I am beginning to tend towards the belief of a clone President \xf0\x9f\xa4\x94'","b'Lagos ,Nigeria'",0
,,,,
b'4230',b'Muharoun',"b'I really commend the government effort in trying to control the coronavirus by suspending all the educational institutions. But my question what about the almajiri schools, with the way they live and sleep together they pose a big threat to the society and the nation as a whole.'",b'Nigeria',0
,,,,
b'4231',b'GBOMOBLACK',b'@tammi_koroye @20smtin Ooin\nI say ooin\nYou are doing well \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n\nJust try to think it out\nThe 22 persons are not dead\nChina is back to its fit under just 3weeks of the virus\nAmerican is nothing to write home about\nItaly na express e de go\n\nNigeria will survive it because we are playing safe even if n D',b'',0
,,,,
b'4232',b'gaslinezoneaba',"b'Have you seen why mazi Nnamdi kanu called them monkey in the zoo? This is a serving senator of federal Republic of Nigeria, just listen to him. #Nigeria is in one Almighty mess.\n@MaziNnamdiKanu @MBuhari\n@HQNigerianArmy @realFFK\n@realDonaldTrump @Europarl_EN\n@Amaka_Ekwo_IPOB @UN https://t.co/Uii9m88Okb'","b'Aba, Abia State, BiafraLand.'",0
,,,,
b'4233',b'eunickadi7375',"b'@adebisimaps @MobilePunch Nigeria or where, helipcopter k\xc3\xa9 are you talking to living conscience or dead conscience'",b'',0
,,,,
b'4234',b'arne_hope',b'Good questions  \xf0\x9f\x91\x8d https://t.co/KJZnZ9Ouzj',b'',0
,,,,
b'4235',b'AbhulimhenS',"b'@aishambuhari Total stay at home with hungry? Am so happy we have not recorded no dad case and I pray we will never record any dead case IJN, because that will be the beginning of disaster and problem because Nigeria will never have the capacity to handle it.\nItaly now is 5,36 case dead'",b'land of milk and honey',0
,,,,
b'4236',b'La_kadriibrahim',b'@Pyush_k @One1Woke @ApostateRidvan No they ar not following orders from any holy book. They are terrorists that kill Muslims here in northern part of Nigeria and they kill Christians too. They dont represent anything call Islam. Just conspiracy and lies always. Lots of Muslims ve died here since their emergence.',"b'Ilorin, Nigeria'",0
,,,,
b'4237',b'oladotun1969',b'Breaking: Coronavirus: One dead as cases in Nigeria rise to 35 - https://t.co/Ioh1ZkUeSt',"b'Lagos, Nigeria'",0
,,,,
b'4238',b'rejoice_gal',"b'@bakot_ikot @MaiyegunsDiary @segalink \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 which head, the one wey go school or the almajiri own?'","b'Ibadan, Nigeria'",0
,,,,
b'4239',b'Dhicar_',"b""People saying that #COVID\xe3\x83\xbc19 isn't in Nigeria yet are so Dumb... \nHow else will you know if it is in Nigeria! \nuntil you see dead bodies or what now or see victims faces. like did u see victims affected by Lassa fever...\nmstcheww""",b'',0
,,,,
b'4240',b'UncleKaque',"b'And so also, Islamic schools/Almajiri schools that are still open should be shut down immediately. https://t.co/ZnI81ZPPY7'",b'',0
,,,,
b'4241',b'mazinwakamma',"b'No wonder they hold all the media mostly the Yorubas hostages not to report the situation in Delta state because of coronavirus now If we report,they\xe2\x80\x99ll say to their agents in Abroad that we reported a false information because @channelstv didn\xe2\x80\x99t carry it.@IAOkowa must free #IPOB https://t.co/grJM7k9QCx'",b'Biafra',0
,,,,
b'4242',b'Ibuchim15',b'2015 #Nigeria president accused @MaziNnamdiKanu on national TV on 2020 today #nigerianpresident is refusing to address #Nigeria on the #COVID\xe3\x83\xbc19 Buhari is dead and buried https://t.co/hL2csZ7kiE https://t.co/nI3uYYpmbh',"b'Aba, biafra'",0
,,,,
b'4243',b'IDDOnews',"b'Fellowship opportunities @BIOVentures for researchers in LMICs who work in the field of #NTDs, read more: https://t.co/hXoG3Wt6AI Photo: Arne Hoel https://t.co/VLIzcnsv3f'","b'Oxford, England'",0
,,,,
b'4244',b'NicholasLogun',"b""So everyone who isn't well informed is wary of Nnamdi Kanu and IPOB. \n\nThe government said El-Zakzaky is a threat to national security so you'd want him to remain in custody. \n\nIf you are a dangerous person, I can go public saying that you are armed and everyone should avoid you.""",b'',0
,,,,
b'4245',b'NicholasLogun',"b""He has provided information for everyone to be scared, worried about Coronavirus, enough to 'abide' by medical instructions. \n\nThis is the same method employed by government in many instances. The Nigerian government told the world that Nnamdi Kanu and IPOB were terrorists.""",b'',0
,,,,
b'4246',b'Salysu',"b""First Lady, Aisha Buhari, Puts Politics Aside, Sympathises With Atiku Abubakar, Over His Son's Infection With The Coronavirus - Page 36 - Reducing fake news in Nigeria https://t.co/kdvmrOcNhd""","b'Abuja, Nigeria'",0
,,,,
b'4247',b'page36news',"b""First Lady, Aisha Buhari, Puts Politics Aside, Sympathises With Atiku Abubakar, Over His Son's Infection With The Coronavirus - Page 36 - Reducing fake news in Nigeria https://t.co/1kx61GuULL""",b'Nigeria',0
,,,,
b'4248',b'9jadailies',b'Nigerian football association thrown into mourning as 3 players involved in a car ... - Kemi Filani Blog\nhttps://t.co/2ZmQhwvhXs',b'',0
,,,,
b'4249',b'KanyiDaily',"b'IPOB Leader, Nnamdi Kanu Advises Ndigbo On What To Do About Coronavirus Pandemic https://t.co/5DxC70aO7n'","b'Abuja, Nigeria'",0
,,,,
b'4250',b'Kanyinulia',"b'IPOB Leader, Nnamdi Kanu Advises Ndigbo On What To Do About Coronavirus Pandemic https://t.co/pRdKJ0pKHO'",b'Lagos',0
,,,,
b'4251',b'Mr_kunlecole',"b""I am in the police station right now and they are saying Buhari's daughter has Corona virus, the way fake news flies sha""",b'Lagos/Abuja/Port harcourt',0
,,,,
b'4252',b'umarsanka',"b'We always take things for granted in Nigeria, imagine some musicians have already recorded songs making fun of #COVID19 . Do not make jokes of this \xf0\x9f\xa6\xa0, there are many sick and dead. If you don\xe2\x80\x99t have the \xf0\x9f\xa6\xa0, it\xe2\x80\x99s because Allah is protecting you.'","b'Kaduna, Nigeria'",0
,,,,
b'4253',b'k9ine75',"b'We will be struck hard by this pestilence because of the irresponsibility of the elite. They are not content with looting us dry, they now want us all dead cos they are trained to be above the law once in Nigeria. To all those who failed to self quarantine, this is on u'",b'',0
,,,,
b'4254',b'joeodumm',"b'@Codedtosin Now, there\xe2\x80\x99s a devil we don\xe2\x80\x99t even know. The fear of nothing. It was a case of the most prepared before it came to the US, now Nigeria is left with nothing but hopes, not in health care but in fate. Let\xe2\x80\x99s primarily take care of ourselves and loved ones. Govrt is dead!'","b'Lagos, Nigeria'",0
,,,,
b'4255',b'WHU_edu',"b'Our WHU #Alumni Paul Nietzschmann, Jan Runo, and Arne Wolfewicz founded the start-up Helping Hands! They have created a matching #service where people can find and offer help to each other during the Corona crisis! Visit the page https://t.co/wUp3IaPSlp. #myWHU #wekeepWHUrunning https://t.co/Q2Ytgvefxw'",b'Vallendar & D\xc3\xbcsseldorf',0
,,,,
b'4256',b'mojubaolu',b'@SEzekwesili How about stay home and save your life! Dead people can\xe2\x80\x99t work. We don\xe2\x80\x99t have a functioning healthcare system capable of handling a pandemic. Countries w functional systems are being prudent. Do they value the lives of citizens more than we do in Nigeria? We need to get a grip!!!',"b'Brooklyn, New York'",0
,,,,
b'4257',b'uche_ezeonye',b'Hafiz Mohammed is a terrorist police commissioner in Delta state. \n\nI curse you... You shall not retire in service. \n\nThe death and pains of IPOB members you have Caused families will be the song everyday in your family.\n\n@PoliceNG @NigeriaPolice @PoliceNG_News @NigeriapolicePR https://t.co/8F3zttRnN1',b'United Kingdom',0
,,,,
b'4258',b'Raymond60020010',"b'@MaziNnamdiKanu   The information reached me, I tried to call our IPOB member who was giving me the info, I demanded for the whats-app video of the Fulani man, but the brother did not have the video. The said they took him to police station. Now what did police do since then?'",b'',0
,,,,
b'4259',b'Selfmadeceleb3',"b""@atiku @NCDCgov Nigeria's case would be so worst that everywhere will bcom a walking dead zone,with corona virus victims scattered everywhere on the street looking for help if care is not taken. @NCDCgov""",b'',0
,,,,
b'4260',b'Duke_CN',"b'A 23 seconds mumbling is all a president of a country like Nigeria had to offer on a global crisis that is currently affecting his country. \nNigeria is not a zoo cos a zoo is well tended and organized, this country is a jungle.'",b'V616 Monocerotis ',0
,,,,
